39		3.3864	1.34263	0.34904
39		3.3864	1.34263	0.34917
39		3.3864	1.34263	0.352077
39		3.3864	1.34263	0.348622
39		3.3864	1.34263	0.348831
39		3.3864	1.34263	0.34917
39		3.3864	1.34263	0.349665
40		1.39892	2.6067	0.348927
40		1.39892	2.6067	0.295159
40		1.39892	2.6067	0.346294
40		1.39892	2.6067	0.345742
40		1.39892	2.6067	0.346049
40		1.39892	2.6067	0.349483
40		1.39892	2.6067	0.350081
40		1.39892	2.6067	0.348649
40		1.39892	2.6067	0.34904
40		1.39892	2.6067	0.349864
41		3.31046	2.79122	0.348649
41		3.31046	2.79122	0.357413
41		3.31046	2.79122	0.350081
41		3.31046	2.79122	0.0953401
41		3.31046	2.79122	0.349864
41		3.31046	2.79122	0.164536
41		3.31046	2.79122	0.351422
41		3.31046	2.79122	0.34917
41		3.31046	2.79122	0.34904
41		3.31046	2.79122	0.300566
42		3.66105	0.60472	0.349864
42		3.66105	0.60472	0.34917
42		3.66105	0.60472	0.348622
42		3.66105	0.60472	0.350834
42		3.66105	0.60472	0.348927
42		3.66105	0.60472	0.349665
42		3.66105	0.60472	0.34904
42		3.66105	0.60472	0.348692
42		3.66105	0.60472	0.34917
42		3.66105	0.60472	0.348753
43		3.63892	1.89136	0.348927
43		3.63892	1.89136	0.348927
43		3.63892	1.89136	0.350834
43		3.63892	1.89136	0.348649
43		3.63892	1.89136	0.35401
43		3.63892	1.89136	0.348564
43		3.63892	1.89136	0.348927
43		3.63892	1.89136	0.349483
43		3.63892	1.89136	0.348753
43		3.63892	1.89136	0.348614
44		2.6556	3.75672	0.350315
44		2.6556	3.75672	0.348692
44		2.6556	3.75672	0.347972
44		2.6556	3.75672	0.348927
44		2.6556	3.75672	0.354447
44		2.6556	3.75672	0.348692
44		2.6556	3.75672	0.348692
44		2.6556	3.75672	0.0859981
44		2.6556	3.75672	0.348753
44		2.6556	3.75672	0.358531
45		2.72529	1.55997	0.346294
45		2.72529	1.55997	0.0694731
45		2.72529	1.55997	0.350081
45		2.72529	1.55997	0.348927
45		2.72529	1.55997	0.34917
45		2.72529	1.55997	0.348614
45		2.72529	1.55997	0.352077
45		2.72529	1.55997	0.348831
45		2.72529	1.55997	0.350315
45		2.72529	1.55997	0.348927
46		1.56055	2.93522	0.184997
46		1.56055	2.93522	0.35359
46		1.56055	2.93522	0.345812
46		1.56055	2.93522	0.348649
46		1.56055	2.93522	0.348753
46		1.56055	2.93522	0.345768
46		1.56055	2.93522	0.345953
46		1.56055	2.93522	0.350315
46		1.56055	2.93522	0.345742
46		1.56055	2.93522	0.348753
47		0.984413	2.58882	0.348614
47		0.984413	2.58882	0.25146
47		0.984413	2.58882	0.351119
47		0.984413	2.58882	0.351614
47		0.984413	2.58882	0.346049
47		0.984413	2.58882	0.3528
47		0.984413	2.58882	0.360329
47		0.984413	2.58882	0.351422
47		0.984413	2.58882	0.349483
47		0.984413	2.58882	0.350315
48		1.60296	2.92871	0.349483
48		1.60296	2.92871	0.345768
48		1.60296	2.92871	0.348753
48		1.60296	2.92871	0.274296
48		1.60296	2.92871	0.348753
48		1.60296	2.92871	0.348753
48		1.60296	2.92871	0.35401
48		1.60296	2.92871	0.244431
48		1.60296	2.92871	0.35537
48		1.60296	2.92871	0.349483
49		2.01504	4.14847	0.346049
49		2.01504	4.14847	0.175995
49		2.01504	4.14847	0.345953
49		2.01504	4.14847	0.348649
49		2.01504	4.14847	0.346294
49		2.01504	4.14847	0.345768
49		2.01504	4.14847	0.349864
49		2.01504	4.14847	0.347702
49		2.01504	4.14847	0.161324
49		2.01504	4.14847	0.247539
50		2.05764	3.14224	0.348927
50		2.05764	3.14224	0.349483
50		2.05764	3.14224	0.346443
50		2.05764	3.14224	0.345874
50		2.05764	3.14224	0.348649
50		2.05764	3.14224	0.213865
50		2.05764	3.14224	0.35537
50		2.05764	3.14224	0.352077
50		2.05764	3.14224	0.349864
50		2.05764	3.14224	0.34917
51		2.42541	2.70824	0.349483
51		2.42541	2.70824	0.350081
51		2.42541	2.70824	0.16914
51		2.42541	2.70824	0.34661
51		2.42541	2.70824	0.348753
51		2.42541	2.70824	0.349665
51		2.42541	2.70824	0.350834
51		2.42541	2.70824	0.34904
51		2.42541	2.70824	0.139827
51		2.42541	2.70824	0.349864
52		3.14021	1.56509	0.349483
52		3.14021	1.56509	0.349864
52		3.14021	1.56509	0.348753
52		3.14021	1.56509	0.349318
52		3.14021	1.56509	0.349483
52		3.14021	1.56509	0.354447
52		3.14021	1.56509	0.348831
52		3.14021	1.56509	0.348753
52		3.14021	1.56509	0.351422
52		3.14021	1.56509	0.350081
53		3.33635	2.27894	0.348649
53		3.33635	2.27894	0.236229
53		3.33635	2.27894	0.349864
53		3.33635	2.27894	0.349483
53		3.33635	2.27894	0.348649
53		3.33635	2.27894	0.348622
53		3.33635	2.27894	0.348649
53		3.33635	2.27894	0.348622
53		3.33635	2.27894	0.348753
53		3.33635	2.27894	0.35243
54		3.57431	3.17917	0.358531
54		3.57431	3.17917	0.348649
54		3.57431	3.17917	0.349483
54		3.57431	3.17917	0.350834
54		3.57431	3.17917	0.347449
54		3.57431	3.17917	0.350751
54		3.57431	3.17917	0.155929
54		3.57431	3.17917	0.348649
54		3.57431	3.17917	0.35359
54		3.57431	3.17917	0.349665
55		2.45273	2.20907	0.348649
55		2.45273	2.20907	0.351119
55		2.45273	2.20907	0.348622
55		2.45273	2.20907	0.348831
55		2.45273	2.20907	0.34917
55		2.45273	2.20907	0.350834
55		2.45273	2.20907	0.350834
55		2.45273	2.20907	0.348927
55		2.45273	2.20907	0.348753
55		2.45273	2.20907	0.350566
56		1.49079	3.06341	0.345874
56		1.49079	3.06341	0.350834
56		1.49079	3.06341	0.348753
56		1.49079	3.06341	0.348753
56		1.49079	3.06341	0.34917
56		1.49079	3.06341	0.349318
56		1.49079	3.06341	0.350834
56		1.49079	3.06341	0.258877
56		1.49079	3.06341	0.35401
56		1.49079	3.06341	0.238534
57		2.77184	3.84433	0.246163
57		2.77184	3.84433	0.283262
57		2.77184	3.84433	0.35243
57		2.77184	3.84433	0.346294
57		2.77184	3.84433	0.350081
57		2.77184	3.84433	0.34917
57		2.77184	3.84433	0.148394
57		2.77184	3.84433	0.349318
57		2.77184	3.84433	0.349864
57		2.77184	3.84433	0.348753
58		3.87114	2.556	0.349483
58		3.87114	2.556	0.345874
58		3.87114	2.556	0.345733
58		3.87114	2.556	0.244431
58		3.87114	2.556	0.105623
58		3.87114	2.556	0.348622
58		3.87114	2.556	0.3528
58		3.87114	2.556	0.35401
58		3.87114	2.556	0.349864
58		3.87114	2.556	0.348831
59		2.97402	2.53123	0.350566
59		2.97402	2.53123	0.348927
59		2.97402	2.53123	0.34917
59		2.97402	2.53123	0.348622
59		2.97402	2.53123	0.349665
59		2.97402	2.53123	0.349665
59		2.97402	2.53123	0.345874
59		2.97402	2.53123	0.346994
59		2.97402	2.53123	0.348649
59		2.97402	2.53123	0.348564
60		3.34038	1.89866	0.345768
60		3.34038	1.89866	0.348886
60		3.34038	1.89866	0.348831
60		3.34038	1.89866	0.350081
60		3.34038	1.89866	0.348649
60		3.34038	1.89866	0.350834
60		3.34038	1.89866	0.348614
60		3.34038	1.89866	0.358531
60		3.34038	1.89866	0.0692982
60		3.34038	1.89866	0.349483
61		2.70061	2.45921	0.351741
61		2.70061	2.45921	0.347972
61		2.70061	2.45921	0.348649
61		2.70061	2.45921	0.345768
61		2.70061	2.45921	0.357413
61		2.70061	2.45921	0.348614
61		2.70061	2.45921	0.350566
61		2.70061	2.45921	0.349318
61		2.70061	2.45921	0.0804608
61		2.70061	2.45921	0.34917
62		4.02256	1.50976	0.351422
62		4.02256	1.50976	0.348831
62		4.02256	1.50976	0.348614
62		4.02256	1.50976	0.349483
62		4.02256	1.50976	0.345874
62		4.02256	1.50976	0.349483
62		4.02256	1.50976	0.348622
62		4.02256	1.50976	0.35243
62		4.02256	1.50976	0.0733113
62		4.02256	1.50976	0.349483
63		3.50286	4.14668	0.10724
63		3.50286	4.14668	0.3549
63		3.50286	4.14668	0.34917
63		3.50286	4.14668	0.34917
63		3.50286	4.14668	0.348692
63		3.50286	4.14668	0.350315
63		3.50286	4.14668	0.348831
63		3.50286	4.14668	0.35359
63		3.50286	4.14668	0.350315
63		3.50286	4.14668	0.348753
64		0.582009	2.96514	0.356878
64		0.582009	2.96514	0.350315
64		0.582009	2.96514	0.351741
64		0.582009	2.96514	0.104376
64		0.582009	2.96514	0.34826
64		0.582009	2.96514	0.362268
64		0.582009	2.96514	0.352077
64		0.582009	2.96514	0.351422
64		0.582009	2.96514	0.349864
64		0.582009	2.96514	0.348886
65		1.82182	2.66878	0.349864
65		1.82182	2.66878	0.345733
65		1.82182	2.66878	0.345953
65		1.82182	2.66878	0.351422
65		1.82182	2.66878	0.348831
65		1.82182	2.66878	0.348753
65		1.82182	2.66878	0.349483
65		1.82182	2.66878	0.348622
65		1.82182	2.66878	0.349864
65		1.82182	2.66878	0.34904
66		1.68453	3.39182	0.350566
66		1.68453	3.39182	0.35359
66		1.68453	3.39182	0.3528
66		1.68453	3.39182	0.345768
66		1.68453	3.39182	0.351422
66		1.68453	3.39182	0.221527
66		1.68453	3.39182	0.345768
66		1.68453	3.39182	0.348927
66		1.68453	3.39182	0.348753
66		1.68453	3.39182	0.348649
67		2.99842	3.09603	0.245175
67		2.99842	3.09603	0.352077
67		2.99842	3.09603	0.352077
67		2.99842	3.09603	0.348614
67		2.99842	3.09603	0.349864
67		2.99842	3.09603	0.348622
67		2.99842	3.09603	0.3528
67		2.99842	3.09603	0.348622
67		2.99842	3.09603	0.348692
67		2.99842	3.09603	0.351119
68		2.35931	1.16703	0.348692
68		2.35931	1.16703	0.349318
68		2.35931	1.16703	0.267286
68		2.35931	1.16703	0.35359
68		2.35931	1.16703	0.350566
68		2.35931	1.16703	0.350566
68		2.35931	1.16703	0.11189
68		2.35931	1.16703	0.35243
68		2.35931	1.16703	0.348649
68		2.35931	1.16703	0.348753
69		2.54355	2.59424	0.352077
69		2.54355	2.59424	0.279009
69		2.54355	2.59424	0.179952
69		2.54355	2.59424	0.348692
69		2.54355	2.59424	0.35401
69		2.54355	2.59424	0.349318
69		2.54355	2.59424	0.349225
69		2.54355	2.59424	0.203574
69		2.54355	2.59424	0.348753
69		2.54355	2.59424	0.350315
70		1.11896	2.17769	0.260502
70		1.11896	2.17769	0.348649
70		1.11896	2.17769	0.350315
70		1.11896	2.17769	0.345768
70		1.11896	2.17769	0.350834
70		1.11896	2.17769	0.35537
70		1.11896	2.17769	0.35401
70		1.11896	2.17769	0.346049
70		1.11896	2.17769	0.34904
70		1.11896	2.17769	0.149919
71		3.51945	1.39054	0.34917
71		3.51945	1.39054	0.350566
71		3.51945	1.39054	0.348753
71		3.51945	1.39054	0.348649
71		3.51945	1.39054	0.34917
71		3.51945	1.39054	0.348614
71		3.51945	1.39054	0.34917
71		3.51945	1.39054	0.34904
71		3.51945	1.39054	0.350081
71		3.51945	1.39054	0.349864
72		1.51383	2.30624	0.349864
72		1.51383	2.30624	0.348564
72		1.51383	2.30624	0.353187
72		1.51383	2.30624	0.350751
72		1.51383	2.30624	0.348753
72		1.51383	2.30624	0.355856
72		1.51383	2.30624	0.353187
72		1.51383	2.30624	0.349665
72		1.51383	2.30624	0.349483
72		1.51383	2.30624	0.356359
73		4.20581	3.71969	0.274649
73		4.20581	3.71969	0.34917
73		4.20581	3.71969	0.348831
73		4.20581	3.71969	0.35401
73		4.20581	3.71969	0.346994
73		4.20581	3.71969	0.280083
73		4.20581	3.71969	0.351422
73		4.20581	3.71969	0.352077
73		4.20581	3.71969	0.350834
73		4.20581	3.71969	0.239334
74		1.61983	2.79589	0.348649
74		1.61983	2.79589	0.350834
74		1.61983	2.79589	0.132533
74		1.61983	2.79589	0.354447
74		1.61983	2.79589	0.35243
74		1.61983	2.79589	0.346994
74		1.61983	2.79589	0.348649
74		1.61983	2.79589	0.27061
74		1.61983	2.79589	0.349864
74		1.61983	2.79589	0.348649
75		3.74718	3.17919	0.348614
75		3.74718	3.17919	0.349665
75		3.74718	3.17919	0.349864
75		3.74718	3.17919	0.348614
75		3.74718	3.17919	0.349318
75		3.74718	3.17919	0.348692
75		3.74718	3.17919	0.290422
75		3.74718	3.17919	0.350566
75		3.74718	3.17919	0.350081
75		3.74718	3.17919	0.349864
76		2.71612	3.39955	0.346294
76		2.71612	3.39955	0.348649
76		2.71612	3.39955	0.131844
76		2.71612	3.39955	0.35537
76		2.71612	3.39955	0.349318
76		2.71612	3.39955	0.350834
76		2.71612	3.39955	0.34917
76		2.71612	3.39955	0.35243
76		2.71612	3.39955	0.345742
76		2.71612	3.39955	0.34917
77		1.80367	1.9684	0.348927
77		1.80367	1.9684	0.348649
77		1.80367	1.9684	0.351741
77		1.80367	1.9684	0.347213
77		1.80367	1.9684	0.099186
77		1.80367	1.9684	0.346994
77		1.80367	1.9684	0.251701
77		1.80367	1.9684	0.350566
77		1.80367	1.9684	0.349483
77		1.80367	1.9684	0.348753
78		4.72431	2.66364	0.34904
78		4.72431	2.66364	0.348649
78		4.72431	2.66364	0.348831
78		4.72431	2.66364	0.348831
78		4.72431	2.66364	0.348753
78		4.72431	2.66364	0.350081
78		4.72431	2.66364	0.348927
78		4.72431	2.66364	0.346294
78		4.72431	2.66364	0.350081
78		4.72431	2.66364	0.348649
79		3.31403	3.5133	0.348753
79		3.31403	3.5133	0.348649
79		3.31403	3.5133	0.349483
79		3.31403	3.5133	0.349483
79		3.31403	3.5133	0.349864
79		3.31403	3.5133	0.348831
79		3.31403	3.5133	0.349483
79		3.31403	3.5133	0.0527241
79		3.31403	3.5133	0.346294
79		3.31403	3.5133	0.349864
80		3.70732	3.87881	0.349864
80		3.70732	3.87881	0.351614
80		3.70732	3.87881	0.186044
80		3.70732	3.87881	0.348927
80		3.70732	3.87881	0.348753
80		3.70732	3.87881	0.163973
80		3.70732	3.87881	0.348927
80		3.70732	3.87881	0.351422
80		3.70732	3.87881	0.346294
80		3.70732	3.87881	0.348753
81		4.09062	2.57069	0.35243
81		4.09062	2.57069	0.34917
81		4.09062	2.57069	0.348614
81		4.09062	2.57069	0.348649
81		4.09062	2.57069	0.35537
81		4.09062	2.57069	0.348692
81		4.09062	2.57069	0.346049
81		4.09062	2.57069	0.351741
81		4.09062	2.57069	0.349665
81		4.09062	2.57069	0.213711
82		4.65187	1.60066	0.348831
82		4.65187	1.60066	0.348622
82		4.65187	1.60066	0.34904
